k,gP1,gP2,dA1,dA2,dB1,dB2,dC1,dC2,"sBY,sSL",xFC1,xFC2,xFD1,xFD2,bF,bF_actual,s_actual,xFD1_xFC2,xFD1_xFC2_actual,solar_radiation,pSL,w
9870,0.0,0.0,2.904255319148936,2.73,2.8723404255319154,2.7,12.872340425531913,12.1,-59999981.35106382,0.0,0.0,0.0,60000000.0,0.0,1261.3200000000002,0.0,0.0,16.4,-1.3,17.41,0.0
9871,0.0,0.0,2.8936170212765955,2.7199999999999998,2.8723404255319154,2.7,7.446808510638298,7.0,-59999986.78723404,0.0,0.0,0.0,60000000.0,0.0,1261.3200000000002,0.0,0.0,15.399999999999999,-1.1,17.41,0.0
9872,0.0,0.0,2.9574468085106385,2.7800000000000002,2.8723404255319154,2.7,6.702127659574468,6.3,-59999987.46808511,0.0,0.0,0.0,60000000.0,0.0,1261.3200000000002,0.0,0.0,14.3,-1.3,17.41,0.0
9873,0.0,0.0,2.978723404255319,2.8,2.8723404255319154,2.7,7.0212765957446805,6.6,-59999987.12765956,0.0,0.0,0.0,60000000.0,0.0,1261.3200000000002,0.0,0.0,15.3,-1.3,17.41,0.0
9874,0.0,0.0,3.0106382978723407,2.83,2.8723404255319154,2.7,8.297872340425533,7.800000000000001,-59999985.81914893,0.0,0.0,0.0,60000000.0,0.0,1261.3200000000002,1.0,0.0,15.3,-1.2,17.41,0.0
9875,0.0,0.0,2.9680851063829787,2.79,2.978723404255319,2.8,8.936170212765958,8.4,-59999985.117021285,0.0,0.0,0.0,60000000.0,0.0,1261.3200000000002,1.0,0.0,16.4,-0.9,17.41,0.0
9876,0.0,0.0,2.8936170212765955,2.7199999999999998,2.8723404255319154,2.7,11.595744680851064,10.9,-59999982.63829786,0.0,0.0,0.0,60000000.0,0.0,1261.3200000000002,0.0,0.0,18.4,-0.6,17.41,0.0
9877,0.0,0.0,2.861702127659574,2.69,2.978723404255319,2.8,10.000000000000002,9.4,-59999984.15957448,0.0,0.0,0.0,60000000.0,0.0,1261.3200000000002,0.0,0.0,19.4,-0.3,17.41,0.0
9878,0.0,0.0,4.01063829787234,3.7700000000000005,2.8723404255319154,2.7,6.595744680851063,6.2,-59999986.52127659,0.0,0.0,0.0,60000000.0,0.0,1261.3200000000002,0.0,0.0,15.3,-0.1,17.41,0.0
9879,0.0,0.0,4.000000000000001,3.7600000000000007,2.978723404255319,2.8,6.595744680851063,6.2,-59999986.425531924,0.0,0.0,0.0,60000000.0,0.0,1261.3200000000002,0.0,0.0,15.3,0.1,17.41,0.0
9880,0.0,0.0,2.914893617021276,2.7399999999999998,2.978723404255319,2.8,7.659574468085108,7.2,-59999986.44680852,0.0,0.0,0.0,60000000.0,0.0,1261.3200000000002,0.0,0.0,15.3,-0.2,17.41,0.0
9881,0.0,0.0,2.9255319148936167,2.75,2.978723404255319,2.8,8.404255319148938,7.900000000000001,-59999985.691489354,0.0,0.0,0.0,60000000.0,0.0,1261.3200000000002,0.0,0.0,15.3,-0.7,17.41,0.0
9882,0.0,0.0,2.9574468085106385,2.7800000000000002,2.978723404255319,2.8,9.787234042553191,9.2,-59999984.27659574,0.0,0.0,0.0,60000000.0,0.0,1261.3200000000002,0.0,0.0,17.4,-0.5,17.41,0.0
9883,0.0,0.0,2.9893617021276593,2.81,2.978723404255319,2.8,12.127659574468085,11.4,-59999981.904255316,0.0,0.0,0.0,60000000.0,0.0,1261.3200000000002,1.0,0.0,19.4,-0.8,17.41,0.0
9884,0.0,0.0,2.9468085106382977,2.77,2.978723404255319,2.8,12.76595744680851,12.0,-59999981.30851063,0.0,0.0,0.0,60000000.0,0.0,1261.3200000000002,-1.0,0.0,20.4,-1.1,17.41,0.0
9885,0.0,0.0,3.5425531914893615,3.3299999999999996,2.978723404255319,2.8,6.702127659574468,6.3,-59999986.77659576,0.0,0.0,0.0,60000000.0,0.0,1233.9,0.0,0.0,15.3,-0.6,17.41,0.0
9886,0.0,0.0,3.563829787234042,3.35,2.978723404255319,2.8,6.702127659574468,6.3,-59999986.75531913,0.0,0.0,0.0,60000000.0,0.0,1233.9,0.0,0.0,15.3,-0.7,17.41,0.0
9887,0.0,0.0,3.563829787234042,3.35,2.978723404255319,2.8,6.914893617021277,6.5,-59999986.54255319,0.0,0.0,0.0,60000000.0,0.0,1233.9,0.0,0.0,15.3,-0.7,17.41,0.0
9888,0.0,0.0,3.606382978723404,3.3899999999999997,2.978723404255319,2.8,8.085106382978722,7.599999999999999,-59999985.32978724,0.0,0.0,0.0,60000000.0,0.0,1233.9,0.0,0.0,16.4,-0.8,17.41,0.0
9889,0.0,0.0,3.521276595744681,3.31,2.8723404255319154,2.7,9.042553191489361,8.5,-59999984.56382979,0.0,0.0,0.0,60000000.0,0.0,1233.9,0.0,0.0,17.4,-0.3,17.41,0.0
9890,0.0,0.0,3.4574468085106385,3.25,2.8723404255319154,2.7,10.957446808510639,10.3,-59999982.71276596,0.0,0.0,0.0,60000000.0,0.0,1233.9,0.0,0.0,18.4,0.0,17.41,0.0
9891,0.0,0.0,3.4787234042553195,3.2700000000000005,2.8723404255319154,2.7,9.46808510638298,8.9,-59999984.18085107,0.0,0.0,0.0,60000000.0,0.0,1233.9,-2.0,0.0,20.4,0.0,17.41,0.0
9892,0.0,0.0,3.4468085106382977,3.2399999999999998,2.8723404255319154,2.7,6.808510638297873,6.4,-59999986.872340426,0.0,0.0,0.0,60000000.0,0.0,1233.9,0.0,0.0,15.3,-0.4,17.41,0.0
9893,0.0,0.0,4.127659574468085,3.88,2.8723404255319154,2.7,7.553191489361701,7.1,-59999985.446808524,0.0,0.0,0.0,60000000.0,0.0,1233.9,0.0,0.0,16.3,-0.5,17.41,0.0
9894,0.0,0.0,2.904255319148936,2.73,2.8723404255319154,2.7,7.76595744680851,7.3,-59999986.457446806,0.0,0.0,0.0,60000000.0,0.0,1233.9,0.0,0.0,16.3,-0.6,17.41,0.0
9895,0.0,0.0,2.9255319148936167,2.75,2.8723404255319154,2.7,8.191489361702128,7.699999999999999,-59999986.01063831,0.0,0.0,0.0,60000000.0,0.0,1233.9,0.0,0.0,15.3,-0.9,17.41,0.0
9896,0.0,0.0,2.882978723404255,2.71,2.978723404255319,2.8,9.574468085106382,9.0,-59999984.56382979,0.0,0.0,0.0,60000000.0,0.0,1233.9,0.0,0.0,17.4,-1.1,17.41,0.0
9897,0.0,0.0,1.8191489361702131,1.7100000000000002,2.8723404255319154,2.7,12.021276595744682,11.3,-59999983.28723405,0.0,0.0,0.0,60000000.0,0.0,1233.9,0.0,0.0,18.4,-1.1,17.41,0.0
9898,0.0,0.0,0.9680851063829786,0.9099999999999999,2.8723404255319154,2.7,12.23404255319149,11.5,-59999983.92553191,0.0,0.0,0.0,60000000.0,0.0,1233.9,0.0,0.0,17.4,-0.9,17.41,0.0
9899,0.0,0.0,0.9574468085106385,0.9,2.8723404255319154,2.7,6.808510638297873,6.4,-59999989.36170213,0.0,0.0,0.0,60000000.0,0.0,1233.9,-1.0,0.0,12.2,-0.8,17.41,0.0
9900,0.0,0.0,1.0638297872340425,1.0,2.978723404255319,2.8,6.808510638297873,6.4,-59999989.14893618,0.0,0.0,0.0,60000000.0,0.0,1233.9,0.0,0.0,13.2,-0.8,15.95,0.0
9901,0.0,0.0,1.0957446808510638,1.03,2.978723404255319,2.8,6.914893617021277,6.5,-59999989.0106383,0.0,0.0,0.0,60000000.0,0.0,1233.9,0.0,0.0,13.2,-0.5,15.95,0.0
9902,0.0,0.0,1.0638297872340425,1.0,2.978723404255319,2.8,7.0212765957446805,6.6,-59999988.9361702,0.0,0.0,0.0,60000000.0,0.0,1233.9,0.0,0.0,13.2,-0.2,15.95,0.0
9903,0.0,0.0,0.9468085106382977,0.89,2.765957446808511,2.6,8.829787234042552,8.3,-59999987.4574468,0.0,0.0,0.0,60000000.0,0.0,1233.9,0.0,0.0,14.3,-0.2,15.95,0.0
9904,0.0,0.0,0.9468085106382977,0.89,2.765957446808511,2.6,9.893617021276595,9.3,-59999986.39361702,0.0,0.0,0.0,60000000.0,0.0,1233.9,0.0,0.0,15.3,-0.1,15.95,0.0
9905,0.0,0.0,0.9468085106382977,0.89,2.765957446808511,2.6,11.702127659574467,11.0,-59999984.58510638,0.0,0.0,0.0,60000000.0,0.0,1233.9,-1.0,0.0,17.3,-0.1,15.95,0.0
9906,0.0,0.0,0.9361702127659576,0.8800000000000001,2.765957446808511,2.6,7.446808510638298,7.0,-59999988.85106382,0.0,0.0,0.0,60000000.0,0.0,1233.9,0.0,0.0,13.2,0.0,15.95,0.0
9907,0.0,0.0,0.9361702127659576,0.8800000000000001,2.765957446808511,2.6,7.446808510638298,7.0,-59999988.85106382,0.0,0.0,0.0,60000000.0,0.0,1233.9,0.0,0.0,13.3,0.0,15.95,0.0
9908,0.0,0.0,1.0000000000000002,0.9400000000000002,2.765957446808511,2.6,7.446808510638298,7.0,-59999988.78723404,0.0,0.0,0.0,60000000.0,0.0,1233.9,0.0,0.0,13.2,0.1,15.95,0.0
9909,0.0,0.0,0.9787234042553191,0.9199999999999999,2.8723404255319154,2.7,7.872340425531915,7.4,-59999988.27659576,0.0,0.0,0.0,60000000.0,0.0,1233.9,0.0,0.0,13.2,0.3,15.95,0.0
9910,0.0,0.0,2.6063829787234045,2.45,2.8723404255319154,2.7,9.361702127659575,8.8,-59999985.15957448,0.0,0.0,0.0,60000000.0,0.0,1233.9,0.0,0.0,16.3,0.2,15.95,0.0
9911,0.0,0.0,2.659574468085106,2.5,2.8723404255319154,2.7,9.042553191489361,8.5,-59999985.4255319,0.0,0.0,0.0,60000000.0,0.0,1233.9,0.0,0.0,16.3,0.1,15.95,0.0
9912,0.0,0.0,1.521276595744681,1.4300000000000002,2.8723404255319154,2.7,12.021276595744682,11.3,-59999983.58510639,0.0,0.0,0.0,60000000.0,0.0,1233.9,0.0,0.0,18.3,0.0,15.95,0.0
9913,0.0,0.0,1.4893617021276595,1.4,2.8723404255319154,2.7,6.808510638297873,6.4,-59999988.829787225,0.0,0.0,0.0,60000000.0,0.0,1233.9,0.0,0.0,14.3,0.1,15.95,0.0
9914,0.0,0.0,1.6063829787234043,1.51,2.8723404255319154,2.7,6.702127659574468,6.3,-59999988.81914894,0.0,0.0,0.0,60000000.0,0.0,1233.9,0.0,0.0,13.2,0.0,15.95,0.0
9915,0.0,0.0,1.5425531914893615,1.45,2.8723404255319154,2.7,6.808510638297873,6.4,-59999988.77659575,0.0,0.0,0.0,60000000.0,0.0,1233.9,-1.0,0.0,13.2,0.0,15.95,0.0
9916,0.0,0.0,1.106382978723404,1.04,2.8723404255319154,2.7,7.0212765957446805,6.6,-59999989.000000015,0.0,0.0,0.0,60000000.0,0.0,1233.9,0.0,0.0,13.3,0.0,15.95,0.0
9917,0.0,0.0,1.0319148936170213,0.97,2.8723404255319154,2.7,7.9787234042553195,7.5,-59999988.11702128,0.0,0.0,0.0,60000000.0,0.0,1233.9,0.0,0.0,14.2,0.0,15.95,0.0
9918,0.0,0.0,0.9361702127659576,0.8800000000000001,2.8723404255319154,2.7,9.255319148936168,8.7,-59999986.936170205,0.0,0.0,0.0,60000000.0,0.0,1233.9,-1.0,0.0,14.3,0.0,15.95,0.0
9919,0.0,0.0,0.9680851063829786,0.9099999999999999,2.8723404255319154,2.7,11.595744680851064,10.9,-59999984.56382979,0.0,0.0,0.0,60000000.0,0.0,1233.9,0.0,0.0,17.3,-0.4,15.95,0.0
9920,0.0,0.0,0.9361702127659576,0.8800000000000001,2.8723404255319154,2.7,9.46808510638298,8.9,-59999986.72340426,0.0,0.0,0.0,60000000.0,0.0,1233.9,0.0,0.0,13.1,-0.4,15.95,0.0
9921,0.0,0.0,0.9893617021276597,0.93,2.8723404255319154,2.7,7.553191489361701,7.1,-59999988.585106395,0.0,0.0,0.0,60000000.0,0.0,1233.9,0.0,0.0,13.2,-0.1,15.95,0.0
9922,0.0,0.0,0.9574468085106385,0.9,2.8723404255319154,2.7,7.553191489361701,7.1,-59999988.61702128,0.0,0.0,0.0,60000000.0,0.0,1233.9,0.0,0.0,13.2,-0.1,15.95,0.0
9923,0.0,0.0,0.9361702127659576,0.8800000000000001,2.978723404255319,2.8,7.76595744680851,7.3,-59999988.31914894,0.0,0.0,0.0,60000000.0,0.0,1233.9,0.0,0.0,13.2,0.1,15.95,0.0
9924,0.0,0.0,0.9680851063829786,0.9099999999999999,2.978723404255319,2.8,9.148936170212766,8.6,-59999986.90425533,0.0,0.0,0.0,60000000.0,0.0,1233.9,0.0,0.0,15.199999999999998,-0.1,15.95,0.0
9925,0.0,0.0,0.9574468085106385,0.9,2.8723404255319154,2.7,9.787234042553191,9.2,-59999986.38297874,0.0,0.0,0.0,60000000.0,0.0,1233.9,0.0,0.0,15.199999999999998,-0.1,15.95,0.0
9926,0.0,0.0,0.9468085106382977,0.89,2.978723404255319,2.8,11.914893617021276,11.2,-59999984.15957448,0.0,0.0,0.0,60000000.0,0.0,1233.9,0.0,0.0,18.4,-0.5,15.95,0.0
9927,0.0,0.0,0.9680851063829786,0.9099999999999999,2.8723404255319154,2.7,7.9787234042553195,7.5,-59999988.18085106,0.0,0.0,0.0,60000000.0,0.0,1233.9,-1.0,0.0,15.199999999999998,-0.5,15.95,0.0
9928,0.0,0.0,1.0638297872340425,1.0,2.8723404255319154,2.7,6.808510638297873,6.4,-59999989.255319156,0.0,0.0,0.0,60000000.0,0.0,1233.9,0.0,0.0,13.2,-0.3,15.95,0.0
9929,0.0,0.0,1.106382978723404,1.04,2.8723404255319154,2.7,7.446808510638298,7.0,-59999988.57446808,0.0,0.0,0.0,60000000.0,0.0,1233.9,0.0,0.0,14.2,-0.9,15.95,0.0
9930,0.0,0.0,1.6595744680851066,1.56,2.8723404255319154,2.7,7.76595744680851,7.3,-59999987.70212766,0.0,0.0,0.0,60000000.0,0.0,1233.9,0.0,0.0,14.2,-1.5,15.73,0.0
9931,0.0,0.0,1.7021276595744683,1.6,2.8723404255319154,2.7,7.872340425531915,7.4,-59999987.55319149,0.0,0.0,0.0,60000000.0,0.0,1233.9,1.0,0.0,14.2,-1.9,15.73,0.0
9932,0.0,0.0,1.627659574468085,1.53,2.8723404255319154,2.7,8.936170212765958,8.4,-59999986.56382978,0.0,0.0,0.0,60000000.0,0.0,1233.9,0.0,0.0,15.3,-1.9,15.73,0.0
9933,0.0,0.0,1.553191489361702,1.46,2.765957446808511,2.6,10.319148936170212,9.7,-59999985.361702114,0.0,0.0,0.0,60000000.0,0.0,1233.9,0.0,0.0,16.3,-1.8,15.73,0.0
9934,0.0,0.0,1.468085106382979,1.3800000000000001,2.8723404255319154,2.7,10.638297872340424,10.0,-59999985.02127659,0.0,0.0,0.0,60000000.0,0.0,1233.9,0.0,0.0,16.3,-1.6,15.73,0.0
9935,0.0,0.0,1.4893617021276595,1.4,2.765957446808511,2.6,7.659574468085108,7.2,-59999988.08510637,0.0,0.0,0.0,60000000.0,0.0,1233.9,0.0,0.0,14.2,-1.5,15.73,0.0
9936,0.0,0.0,1.4999999999999998,1.41,2.765957446808511,2.6,7.76595744680851,7.3,-59999987.96808511,0.0,0.0,0.0,60000000.0,0.0,1233.9,0.0,0.0,14.2,-1.6,15.73,0.0
9937,0.0,0.0,1.5106382978723403,1.42,2.765957446808511,2.6,7.9787234042553195,7.5,-59999987.74468085,0.0,0.0,0.0,60000000.0,0.0,1233.9,0.0,0.0,14.2,-1.4,15.73,0.0
9938,0.0,0.0,1.797872340425532,1.69,2.765957446808511,2.6,8.297872340425533,7.800000000000001,-59999987.13829787,0.0,0.0,0.0,60000000.0,0.0,1233.9,0.0,0.0,15.199999999999998,-1.6,15.73,0.0
9939,0.0,0.0,1.5319148936170213,1.44,2.765957446808511,2.6,10.851063829787233,10.2,-59999984.85106383,0.0,0.0,0.0,60000000.0,0.0,1233.9,0.0,0.0,16.2,-1.4,15.73,0.0
9940,0.0,0.0,1.574468085106383,1.48,2.765957446808511,2.6,11.702127659574467,11.0,-59999983.95744681,0.0,0.0,0.0,60000000.0,0.0,1233.9,0.0,0.0,18.3,-1.5,15.73,0.0
9941,0.0,0.0,1.4999999999999998,1.41,2.765957446808511,2.6,10.212765957446809,9.6,-59999985.52127659,0.0,0.0,0.0,60000000.0,0.0,1233.9,-1.0,0.0,14.2,-1.4,15.73,0.0
9942,0.0,0.0,1.5319148936170213,1.44,2.765957446808511,2.6,6.808510638297873,6.4,-59999988.89361701,0.0,0.0,0.0,60000000.0,0.0,1233.9,0.0,0.0,13.2,-1.4,15.73,0.0
9943,0.0,0.0,2.7021276595744683,2.54,2.765957446808511,2.6,6.914893617021277,6.5,-59999987.61702128,0.0,0.0,0.0,60000000.0,0.0,1233.9,0.0,0.0,14.2,-1.4,15.73,0.0
9944,0.0,0.0,2.734042553191489,2.57,2.765957446808511,2.6,7.76595744680851,7.3,-59999986.73404254,0.0,0.0,0.0,60000000.0,0.0,1233.9,0.0,0.0,15.3,-1.4,15.73,0.0
9945,0.0,0.0,1.574468085106383,1.48,2.765957446808511,2.6,9.148936170212766,8.6,-59999986.510638304,0.0,0.0,0.0,60000000.0,0.0,1233.9,0.0,0.0,15.3,-1.2,15.73,0.0
9946,0.0,0.0,1.553191489361702,1.46,2.765957446808511,2.6,9.148936170212766,8.6,-59999986.531914905,0.0,0.0,0.0,60000000.0,0.0,1206.48,0.0,0.0,15.199999999999998,-1.2,15.73,0.0
9947,0.0,0.0,1.6170212765957446,1.52,2.765957446808511,2.6,10.319148936170212,9.7,-59999985.297872335,0.0,0.0,0.0,60000000.0,0.0,1206.48,0.0,0.0,16.3,-1.2,15.73,0.0
9948,0.0,0.0,0.9680851063829786,0.9099999999999999,2.765957446808511,2.6,10.319148936170212,9.7,-59999985.946808524,0.0,0.0,0.0,60000000.0,0.0,1206.48,0.0,0.0,17.3,-1.3,15.73,0.0
9949,0.0,0.0,0.9148936170212766,0.86,2.765957446808511,2.6,7.553191489361701,7.1,-59999988.76595744,0.0,0.0,0.0,60000000.0,0.0,1206.48,0.0,0.0,13.2,-1.3,15.73,0.0
9950,0.0,0.0,0.9361702127659576,0.8800000000000001,2.765957446808511,2.6,7.659574468085108,7.2,-59999988.63829787,0.0,0.0,0.0,60000000.0,0.0,1206.48,0.0,0.0,13.2,-1.4,15.73,0.0
9951,0.0,0.0,0.9468085106382977,0.89,2.765957446808511,2.6,7.872340425531915,7.4,-59999988.414893605,0.0,0.0,0.0,60000000.0,0.0,1206.48,0.0,0.0,13.2,-1.3,15.73,0.0
9952,0.0,0.0,0.9148936170212766,0.86,2.765957446808511,2.6,8.936170212765958,8.4,-59999987.38297873,0.0,0.0,0.0,60000000.0,0.0,1206.48,0.0,0.0,14.3,-1.5,15.73,0.0
9953,0.0,0.0,0.9574468085106385,0.9,2.765957446808511,2.6,10.638297872340424,10.0,-59999985.63829788,0.0,0.0,0.0,60000000.0,0.0,1206.48,0.0,0.0,16.3,-1.6,15.73,0.0
9954,0.0,0.0,0.9574468085106385,0.9,2.659574468085106,2.5,11.914893617021276,11.2,-59999984.468085095,0.0,0.0,0.0,60000000.0,0.0,1206.48,0.0,0.0,17.3,-1.6,15.73,0.0
9955,0.0,0.0,0.9361702127659576,0.8800000000000001,2.659574468085106,2.5,8.297872340425533,7.800000000000001,-59999988.106382996,0.0,0.0,0.0,60000000.0,0.0,1206.48,-1.0,0.0,14.3,-1.6,15.73,0.0
9956,0.0,0.0,0.9468085106382977,0.89,2.659574468085106,2.5,6.808510638297873,6.4,-59999989.58510639,0.0,0.0,0.0,60000000.0,0.0,1206.48,0.0,0.0,12.2,-1.7,15.73,0.0
9957,0.0,0.0,1.0212765957446808,0.96,2.659574468085106,2.5,6.914893617021277,6.5,-59999989.404255316,0.0,0.0,0.0,60000000.0,0.0,1206.48,0.0,0.0,14.2,-1.7,15.73,0.0
9958,0.0,0.0,1.0106382978723403,0.9499999999999998,2.765957446808511,2.6,7.127659574468084,6.7,-59999989.09574468,0.0,0.0,0.0,60000000.0,0.0,1206.48,0.0,0.0,13.2,-1.6,15.73,0.0
9959,0.0,0.0,1.0319148936170213,0.97,2.765957446808511,2.6,7.872340425531915,7.4,-59999988.329787225,0.0,0.0,0.0,60000000.0,0.0,1206.48,0.0,0.0,14.2,-1.6,15.73,0.0
9960,0.0,0.0,0.9468085106382977,0.89,2.765957446808511,2.6,9.042553191489361,8.5,-59999987.24468085,0.0,0.0,0.0,60000000.0,0.0,1206.48,0.0,0.0,15.199999999999998,-1.7,15.7,0.0
9961,0.0,0.0,0.9468085106382977,0.89,2.765957446808511,2.6,10.53191489361702,9.9,-59999985.75531914,0.0,0.0,0.0,60000000.0,0.0,1206.48,0.0,0.0,16.3,-1.6,15.7,0.0
9962,0.0,0.0,0.9680851063829786,0.9099999999999999,2.765957446808511,2.6,11.382978723404253,10.7,-59999984.882978715,0.0,0.0,0.0,60000000.0,0.0,1206.48,0.0,0.0,14.3,-1.7,15.7,0.0
9963,0.0,0.0,0.9468085106382977,0.89,2.765957446808511,2.6,7.553191489361701,7.1,-59999988.73404256,0.0,0.0,0.0,60000000.0,0.0,1206.48,0.0,0.0,13.2,-1.6,15.7,0.0
9964,0.0,0.0,0.9148936170212766,0.86,2.765957446808511,2.6,7.659574468085108,7.2,-59999988.659574464,0.0,0.0,0.0,60000000.0,0.0,1206.48,0.0,0.0,13.2,-1.7,15.7,0.0
9965,0.0,0.0,0.9361702127659576,0.8800000000000001,2.765957446808511,2.6,7.872340425531915,7.4,-59999988.42553192,0.0,0.0,0.0,60000000.0,0.0,1206.48,0.0,0.0,14.2,-1.6,15.7,0.0
9966,0.0,0.0,0.9468085106382977,0.89,2.765957446808511,2.6,9.255319148936168,8.7,-59999987.0319149,0.0,0.0,0.0,60000000.0,0.0,1206.48,0.0,0.0,15.199999999999998,-1.5,15.7,0.0
9967,0.0,0.0,0.9148936170212766,0.86,2.765957446808511,2.6,10.000000000000002,9.4,-59999986.31914892,0.0,0.0,0.0,60000000.0,0.0,1206.48,0.0,0.0,15.199999999999998,-1.5,15.7,0.0
9968,0.0,0.0,0.9574468085106385,0.9,2.765957446808511,2.6,11.595744680851064,10.9,-59999984.68085107,0.0,0.0,0.0,60000000.0,0.0,1206.48,0.0,0.0,17.3,-1.5,15.7,0.0
9969,0.0,0.0,0.9361702127659576,0.8800000000000001,2.765957446808511,2.6,6.808510638297873,6.4,-59999989.4893617,0.0,0.0,0.0,60000000.0,0.0,1206.48,0.0,0.0,13.2,-1.6,15.7,0.0
9970,0.0,0.0,0.9574468085106385,0.9,2.765957446808511,2.6,6.808510638297873,6.4,-59999989.4680851,0.0,0.0,0.0,60000000.0,0.0,1206.48,0.0,0.0,13.2,-1.6,15.7,0.0
9971,0.0,0.0,1.0531914893617023,0.99,2.765957446808511,2.6,7.0212765957446805,6.6,-59999989.159574464,0.0,0.0,0.0,60000000.0,0.0,1206.48,0.0,0.0,13.2,-1.6,15.7,0.0
9972,0.0,0.0,1.0744680851063828,1.01,2.765957446808511,2.6,7.234042553191489,6.8,-59999988.92553192,0.0,0.0,0.0,60000000.0,0.0,1206.48,0.0,0.0,13.2,-1.5,15.7,0.0
9973,0.0,0.0,1.627659574468085,1.53,2.765957446808511,2.6,8.404255319148938,7.900000000000001,-59999987.20212766,0.0,0.0,0.0,60000000.0,0.0,1206.48,0.0,0.0,14.2,-1.6,15.7,0.0
9974,0.0,0.0,1.6063829787234043,1.51,2.765957446808511,2.6,9.148936170212766,8.6,-59999986.4787234,0.0,0.0,0.0,60000000.0,0.0,1206.48,0.0,0.0,15.199999999999998,-1.4,15.7,0.0
9975,0.0,0.0,2.659574468085106,2.5,2.765957446808511,2.6,11.27659574468085,10.6,-59999983.297872335,0.0,0.0,0.0,60000000.0,0.0,1206.48,0.0,0.0,18.3,-1.3,15.7,0.0
9976,0.0,0.0,2.6702127659574475,2.5100000000000002,2.765957446808511,2.6,10.212765957446809,9.6,-59999984.35106383,0.0,0.0,0.0,60000000.0,0.0,1206.48,0.0,0.0,19.3,-1.3,15.7,0.0
9977,0.0,0.0,1.5957446808510638,1.5,2.765957446808511,2.6,7.659574468085108,7.2,-59999987.97872339,0.0,0.0,0.0,60000000.0,0.0,1206.48,0.0,0.0,14.1,-1.3,15.7,0.0
9978,0.0,0.0,1.574468085106383,1.48,2.765957446808511,2.6,7.76595744680851,7.3,-59999987.89361701,0.0,0.0,0.0,60000000.0,0.0,1206.48,0.0,0.0,14.2,-1.5,15.7,0.0
9979,0.0,0.0,1.680851063829787,1.58,2.765957446808511,2.6,7.872340425531915,7.4,-59999987.680851065,0.0,0.0,0.0,60000000.0,0.0,1206.48,0.0,0.0,14.1,-1.5,15.7,0.0
9980,0.0,0.0,1.7340425531914894,1.6300000000000001,2.765957446808511,2.6,8.191489361702128,7.699999999999999,-59999987.30851063,0.0,0.0,0.0,60000000.0,0.0,1206.48,0.0,0.0,15.199999999999998,-1.6,15.7,0.0
9981,0.0,0.0,1.6489361702127658,1.55,2.765957446808511,2.6,10.319148936170212,9.7,-59999985.26595745,0.0,0.0,0.0,60000000.0,0.0,1206.48,2.0,0.0,16.2,-1.5,15.7,0.0
9982,0.0,0.0,3.978723404255319,3.7399999999999998,2.5531914893617023,2.4,11.914893617021276,11.2,-59999981.55319148,0.0,0.0,0.0,60000000.0,0.0,1206.48,0.0,0.0,20.4,-1.5,15.7,0.0
9983,0.0,0.0,3.9148936170212765,3.6799999999999997,2.5531914893617023,2.4,8.617021276595743,8.1,-59999984.91489362,0.0,0.0,0.0,60000000.0,0.0,1206.48,0.0,0.0,15.3,-1.5,15.7,0.0
9984,0.0,0.0,3.8936170212765964,3.66,2.659574468085106,2.5,6.808510638297873,6.4,-59999986.63829788,0.0,0.0,0.0,60000000.0,0.0,1206.48,0.0,0.0,15.3,-1.7,15.7,0.0
9985,0.0,0.0,1.5638297872340425,1.47,2.5531914893617023,2.4,6.914893617021277,6.5,-59999988.96808511,0.0,0.0,0.0,60000000.0,0.0,1206.48,0.0,0.0,13.2,-1.7,15.7,0.0
9986,0.0,0.0,1.180851063829787,1.1099999999999999,2.659574468085106,2.5,7.0212765957446805,6.6,-59999989.13829787,0.0,0.0,0.0,60000000.0,0.0,1206.48,0.0,0.0,14.2,-1.6,15.7,0.0
9987,0.0,0.0,1.202127659574468,1.1300000000000001,2.5531914893617023,2.4,9.255319148936168,8.7,-59999986.98936171,0.0,0.0,0.0,60000000.0,0.0,1206.48,0.0,0.0,15.199999999999998,-1.6,15.7,0.0
9988,0.0,0.0,1.1702127659574468,1.1,2.5531914893617023,2.4,9.787234042553191,9.2,-59999986.48936171,0.0,0.0,0.0,60000000.0,0.0,1206.48,0.0,0.0,15.199999999999998,-1.5,15.7,0.0
9989,0.0,0.0,1.127659574468085,1.06,2.5531914893617023,2.4,11.170212765957446,10.5,-59999985.14893617,0.0,0.0,0.0,60000000.0,0.0,1206.48,1.0,0.0,17.3,-1.5,15.7,0.0
9990,0.0,0.0,1.0851063829787235,1.02,2.5531914893617023,2.4,8.51063829787234,8.0,-59999987.851063825,0.0,0.0,0.0,60000000.0,0.0,1206.48,0.0,0.0,16.3,-1.4,12.65,0.0
9991,0.0,0.0,1.0851063829787235,1.02,2.5531914893617023,2.4,7.553191489361701,7.1,-59999988.80851063,0.0,0.0,0.0,60000000.0,0.0,1206.48,0.0,0.0,13.2,-1.4,12.65,0.0
9992,0.0,0.0,1.0957446808510638,1.03,2.5531914893617023,2.4,7.76595744680851,7.3,-59999988.585106395,0.0,0.0,0.0,60000000.0,0.0,1206.48,0.0,0.0,13.2,-1.4,12.65,0.0
9993,0.0,0.0,1.0744680851063828,1.01,2.659574468085106,2.5,7.234042553191489,6.8,-59999989.03191489,0.0,0.0,0.0,60000000.0,0.0,1206.48,0.0,0.0,13.2,-1.5,12.65,0.0
