LP,DP
2594.423079,2617.2
2595.160617,2618.6
2595.852461,2620
2596.471077,2621.4
2597.093633,2622.8
2597.764354,2624.2
2598.486068,2625.6
2599.245472,2627
2600.032423,2628.4
2600.797759,2629.8
2601.574506,2631.2
2602.432135,2632.8
2603.283117,2634.4
2603.257084,2634.4
2603.231052,2633.2
2603.205019,2632
2603.178987,2630.8
2603.152956,2629.6
2603.126924,2628.4
2603.100893,2627.2
2603.074862,2626
2603.048831,2624.8
2603.022801,2623.8
2602.99677,2622.8
2602.97074,2621.8
2602.944711,2621.6
2603.727111,2623
2604.44203,2624.4
2608.453293,2626
2609.27867,2627.6
2610.130523,2629.2
2610.120288,2629.8
2610.094186,2630.4
2610.068085,2631
2610.041985,2631.6
2610.015884,2632.2
2609.989784,2632.8
2609.963684,2633.4
2609.937585,2633.8
2609.911485,2634.2
2609.885386,2634.8
2609.859287,2635.4
2609.833189,2635.8
2609.80709,2636.2
2609.780992,2636.4
2609.754894,2636.8
2609.728797,2637.2
2609.7027,2637.6
2609.676603,2638.2
2609.650506,2638.6
2609.624409,2639
2609.598313,2639.4
2609.572217,2639.8
2609.546121,2640.2
2609.520026,2640.6
2609.493931,2641
2611.277139,2641.4
2618.751026,2641.6
2626.224839,2642
2626.198577,2642.4
2626.172315,2642.8
2626.146053,2643
2626.119791,2643.2
2626.09353,2643.4
2626.067269,2643.6
2626.041009,2643.8
2626.014748,2644.2
2625.988488,2644.6
2625.962228,2645
2625.935969,2645.4
2625.909709,2645.8
2625.88345,2646.2
2625.857191,2646.6
2625.830933,2647
2625.804674,2647.2
2625.778416,2647.4
2625.752159,2647.8
2625.725901,2648.2
2625.699644,2648.6
2625.673387,2649
2625.64713,2649.2
2625.620874,2649.6
2625.594617,2650
2625.568361,2650.4
2625.542106,2650.8
2625.51585,2651.2
2625.489595,2651.6
2631.612906,2652
2639.086589,2652.6
2639.060199,2653.2
2639.033808,2653.8
2639.007418,2654.2
2638.981028,2654.6
2638.954638,2654.8
2638.928248,2655.2
2638.901859,2655.6
2638.87547,2656
2638.849081,2656.4
2638.822693,2656.8
2638.796304,2657.2
2638.769916,2657.6
2638.743529,2658.2
2638.717141,2658.8
2638.690754,2659.4
2638.664367,2660
2638.637981,2658.2
2638.994084,2659.2
2639.540239,2660.4
2640.166771,2661.8
2640.867761,2663.2
2641.637869,2664.6
2642.259877,2666
2642.896928,2667.4
2643.631224,2668.8
2644.26125,2670.2
2645.041956,2671.6
2650.003622,2673
2657.477122,2674.2
2664.950547,2675.6
2665.600242,2677
2665.779188,2677.8
2665.75253,2678
2665.725872,2675.6
2665.699215,2673
2665.672558,2670.2
2665.645901,2667.6
2665.619245,2665
2665.592589,2662.4
2665.565933,2662.2
2665.539277,2662.6
2665.512622,2663.2
2665.485967,2663.8
2665.459312,2664.4
2665.432657,2665
2665.406003,2665.6
2665.379349,2666.2
2665.352695,2666.8
2665.326041,2667.4
2665.336817,2668.2
2665.337873,2669
2665.314845,2669.6
2665.288192,2670.2
2665.261539,2670.8
2665.234887,2671.4
2665.209018,2672
2665.182366,2672.6
2665.155715,2673.2
2665.129063,2673.8
2668.71272,2675.4
2669.690293,2677
2669.663596,2677
2670.754268,2678.8
2672.876784,2681.6
2674.965667,2684.4
2676.476478,2686.6
2676.449713,2686.2
2676.422948,2686.2
2676.396184,2685.8
2676.36942,2685.4
2677.50472,2687.2
2678.80447,2689.2
2680.140567,2691.2
2681.50435,2693.2
2682.838426,2695.2
2684.088097,2697.2
2685.320923,2699.2
2685.29407,2698.8
2685.267217,2697.8
2685.240364,2696.8
2685.213512,2695.8
2685.18666,2694.6
2685.159808,2693.4
2685.132956,2692.4
2685.106105,2691.4
2685.079254,2690.4
2685.052403,2689.4
2685.025553,2688.2
2684.998702,2687.4
2686.206936,2689.4
2687.377351,2691.2
2688.487429,2693
2689.22877,2694.4
2689.581447,2695.4
2689.745267,2696.2
2689.743097,2697
2687.529396,2694.4
2687.502521,2692.4
2687.475646,2692.6
2687.448771,2692.6
2687.421896,2692.6
2687.395022,2692.8
2687.368148,2692.8
2687.341275,2692.8
2687.314401,2692.8
2687.287528,2692.6
2687.260655,2692.4
2687.233782,2692.2
2687.20691,2692
2687.180038,2691.6
2687.153166,2691.2
2687.126295,2691
2687.099423,2690.8
2687.072552,2690.8
2687.045682,2690.6
2687.018811,2690.4
2686.991941,2690.2
2686.965071,2690
2686.938202,2689.6
2686.911332,2687
2686.884463,2687.6
2686.857594,2688.2
2686.878158,2689
2686.851289,2689.6
2686.82442,2690.2
2686.798591,2690.8
2686.790649,2691.6
2686.763782,2692.2
2686.736914,2692.8
2686.710047,2693.4
2686.683179,2694
2686.656313,2694.6
2686.629446,2695.2
2686.628528,2696
2686.601662,2696.6
2686.574796,2697.2
2686.54793,2697.6
2686.521065,2698.2
2686.496132,2698.8
2686.469267,2699.4
2686.442403,2700
2686.469195,2700.8
2686.46093,2701.6
2686.434065,2702.2
2686.440795,2703
2686.51292,2703.8
2686.534684,2704.6
2693.858582,2705.4
2701.331643,2706.2
2708.80463,2706.8
2708.777542,2707.4
2708.781985,2708.2
2708.814506,2709
2708.864697,2709.8
2708.896583,2710.6
2708.869494,2711.2
2708.842405,2711.8
2708.815317,2712.4
2708.845806,2713.2
2708.852132,2714
2708.825044,2714.6
2708.797955,2715.2
2708.790065,2716
2708.819971,2716.8
2708.896239,2717.6
2708.886398,2718.4
2708.859499,2719
2708.83241,2719.6
2708.805322,2720
2708.778234,2720.4
2708.751146,2721
2708.724058,2721.6
2708.718927,2722.4
2708.740295,2723.2
2708.713207,2723.8
2708.68612,2724.4
2708.878797,2725
2716.351708,2725.6
2723.824544,2726.2
2731.297306,2727.4
2731.788268,2728.6
2732.24945,2729.8
2732.7079,2731
2733.184791,2732.2
2733.638595,2733.4
2733.976889,2734.4
2734.281847,2735.4
2734.527493,2736.4
2734.782631,2737.4
2735.158326,2738.4
2735.584936,2739.6
2736.011454,2740.8
2736.408913,2742
2736.381549,2742
2736.354186,2740.2
2736.326822,2738.4
2736.299459,2736.6
2736.272096,2734.8
2736.244733,2733
2736.217371,2731.2
2736.190008,2729.4
2736.162647,2727.6
2736.28183,2728.4
2736.491115,2729.4
2736.713037,2730.4
2736.879179,2731.2
2736.957458,2732
2737.139346,2732.8
2737.36201,2733.8
2742,2734.8
2741.97258,2735.2
2741.94516,2735.6
2741.917741,2735.8
2741.890322,2736.2
2741.862903,2736.8
2741.835484,2737.2
2741.808066,2737.4
2741.780648,2737.6
2741.75323,2737.8
2741.725812,2738
2741.698395,2738.2
2741.670978,2738.4
2741.643561,2738.6
2741.616145,2738.8
2741.588729,2739
2741.561313,2739.2
2741.533897,2739.6
2741.506482,2740
2741.479067,2740.2
2741.451652,2740.4
2741.424238,2740.4
2741.396823,2740.4
2741.369409,2740.6
2741.341996,2740.8
2741.314582,2741
2741.287169,2741.2
2741.259756,2741.4
2741.232344,2741.6
2741.204931,2741.8
2742,2742
2741.97258,2742
2741.94516,2742
2741.917741,2742
2741.890322,2742
2741.862903,2742
2741.835484,2742
2741.808066,2742
2741.780648,2742
2741.75323,2742
2741.725812,2742
2741.698395,2742
2741.670978,2742
2741.643561,2742
2741.616145,2742
2741.588729,2742
2741.561313,2742
2741.533897,2742
2741.506482,2742
2741.479067,2742
2741.451652,2742
2741.424238,2742
2741.396823,2742
2741.369409,2742
2741.341996,2742
2741.314582,2742
2741.287169,2742
2741.259756,2742
2741.232344,2742
2741.204931,2742
2741.177519,2742
2733.650107,2735
2726.122771,2727.6
2718.59551,2720.6
2711.068324,2713.6
2703.541213,2706.8
2696.014178,2699.6
2688.487218,2692.4
2680.960333,2690.2
2673.433523,2683.2
2665.906789,2676.2
2658.38013,2669
2650.853546,2661.6
2643.327037,2654.8
2635.800604,2647.8
2628.274246,2640.6
2620.747963,2634
2613.221756,2627
2605.695624,2620
2598.169567,2617
2590.643585,2616
2583.117679,2615
2575.591847,2614.2
2568.066091,2612.6
2560.540411,2611.8
2553.014805,2611.2
2545.489275,2610.6
2537.96382,2610
2530.438441,2609.4
2522.913136,2608.2
2515.387907,2607
2513.742477,2605.8
2513.16529,2605
2512.511843,2604
2511.860855,2602.4
2511.142251,2600.8
2510.413842,2599.6
2509.777071,2598
2509.128291,2597
2508.534032,2596.4
2507.900533,2595.4
2507.212275,2594.2
2506.458795,2593
2505.499035,2591.6
2504.090505,2589.8
2504.065464,2587.8
2504.040424,2586
2504.015383,2584
2503.990343,2582
2503.965303,2580
2503.940264,2578.4
2503.915224,2576
2503.890185,2573.4
2503.865146,2570.8
2503.840108,2568.6
2503.815069,2566.6
2503.790031,2564.6
2503.764993,2562.4
2503.739955,2560.2
2503.714918,2558.4
2503.689881,2556.6
2496.164844,2549.2
2488.639882,2541.8
2481.114996,2534.4
2473.590185,2527
2466.065449,2519.6
2458.540788,2512.2
2451.016203,2504.8
2443.491693,2497.4
2435.967258,2490
2428.442898,2482.6
2420.918614,2475.2
2413.394404,2467.8
2405.870271,2460.4
2398.346212,2453
2390.822228,2445.6
2383.29832,2438.2
2375.774487,2430.8
2368.250729,2423.4
2360.727047,2416
2353.20344,2408.6
2345.679908,2401.2
2338.156451,2393.8
2330.633069,2386.4
2323.109763,2379
2315.586532,2371.6
2308.063376,2364.2
2300.540295,2356.8
2293.01729,2349.4
2285.49436,2342
2277.971505,2334.6
2270.448725,2327.2
2262.926021,2319.8
2255.403391,2312.4
2247.880837,2305
2240.358359,2297.6
2232.835955,2290.2
2225.313627,2282.8
2217.791373,2275.4
2210.269196,2268
2202.747093,2260.6
2195.225065,2253.2
2187.703113,2245.8
2180.181236,2238.4
2172.659434,2231
2165.137708,2223.6
2157.616056,2216.2
2150.09448,2208.8
2142.572979,2201.4
2135.051553,2194
2127.530203,2186.6
2120.008928,2179.2
2112.487728,2171.8
2104.966603,2164.4
2097.445553,2157
2089.924579,2149.6
2082.403679,2142.2
2074.882855,2134.8
2067.362106,2127.4
2059.841433,2120
2052.320834,2112.6
2044.800311,2105.2
2037.279863,2097.8
2029.75949,2090.4
2022.239193,2083
2014.71897,2075.6
2007.198823,2068.2
1999.678751,2060.8
1992.158754,2053.4
1984.638833,2046
1977.118986,2038.6
1969.599215,2031.2
1962.079519,2023.8
1954.559898,2016.4
1947.040353,2009
1939.520882,2001.6
1932.001487,1994.2
1924.482167,1986.8
1916.962922,1979.4
1909.443753,1972
1901.924658,1964.6
1894.405639,1957.2
1886.886695,1949.8
1879.367826,1942.4
1871.849033,1935
1864.330314,1927.6
1856.811671,1920.2
1849.293103,1912.8
1841.77461,1905.4
1834.256192,1898
1826.737849,1890.6
1819.219582,1883.2
1811.70139,1875.8
1804.183273,1868.4
1796.665231,1861
1789.147264,1853.6
1781.629373,1846.2
1774.111557,1838.8
1766.593815,1831.4
1759.076149,1824
1751.558559,1816.6
1744.041043,1809.2
1736.523603,1801.8
1729.006237,1794.4
1721.488947,1787
1713.971733,1779.6
1706.454593,1772.2
1698.937528,1764.8
1691.420539,1757.4
1683.903625,1750
1676.386786,1742.6
1668.870022,1735.2
1661.353333,1727.8
1653.83672,1720.4
1646.320181,1713
1638.803718,1705.6
1631.28733,1698.2
1623.771017,1690.8
1616.254779,1683.4
1608.738617,1676
1601.222529,1668.6
1593.706517,1661.2
1586.19058,1653.8
1578.674718,1646.4
1571.158931,1639
1563.64322,1631.6
1556.127583,1624.2
1548.612022,1616.8
1541.096536,1609.4
1533.581125,1602
1526.065789,1594.6
1518.550529,1587.2
1511.035343,1579.8
1503.520233,1572.4
1496.005198,1565
1488.490238,1557.6
1480.975353,1550.2
1473.460543,1542.8
1465.945808,1535.4
1458.431149,1528
1450.916564,1520.6
1443.402055,1513.2
1435.887621,1505.8
1428.373262,1498.4
1420.858979,1491
1413.34477,1483.6
1405.830637,1476.2
1398.316578,1468.8
1390.802595,1461.4
1383.288687,1454
1375.774854,1446.6
1368.261097,1439.2
1360.747414,1431.8
1353.233806,1424.4
1345.720274,1417
1338.206817,1409.6
1330.693435,1402.2
1323.180128,1394.8
1315.666896,1387.4
1308.153739,1380
1300.640658,1372.6
1293.127651,1365.2
1285.61472,1357.8
1278.101864,1350.4
1270.589083,1343
1263.076377,1335.6
1255.563746,1328.2
1248.051191,1320.8
1240.53871,1313.4
1233.026305,1306
1225.513975,1298.6
1218.001719,1291.2
1210.489539,1283.8
1202.977435,1276.4
1195.465405,1269
1187.95345,1261.6
1180.441571,1254.2
1172.929766,1246.8
1165.418037,1239.4
1157.906383,1232
1150.394804,1224.6
1148.704938,1223.8
1146.932474,1222.8
1145.126452,1221.8
1143.339121,1220.8
1141.610659,1219.8
1139.837699,1218.8
1138.073623,1217.8
1136.336536,1216.8
1134.603617,1215.8
1132.850533,1214.8
1131.124062,1213.8
1130.625539,1212.8
1130.614233,1211.8
1130.602927,1211
1130.591621,1210.2
1130.580315,1209.4
1130.569009,1208.6
1130.557703,1207.8
1130.546398,1207
1130.535092,1206.2
1130.523787,1205.4
1130.512482,1204.4
1130.501177,1203.4
1130.489872,1203
1130.478567,1202.8
1130.467262,1202.6
1130.455957,1202.4
1130.444653,1202.2
1130.433348,1202
1130.422044,1201.8
1122.91074,1194.4
1115.39951,1187
1107.888357,1179.6
1100.377278,1172.2
1092.866274,1164.8
1085.355345,1157.4
1077.844492,1150
1070.333713,1142.6
1062.82301,1135.2
1055.312382,1127.8
1047.801828,1120.4
1040.29135,1113
1032.780948,1105.6
1025.27062,1098.2
1017.760367,1090.8
1010.250189,1083.4
1002.740087,1076
995.2300595,1068.6
987.7201072,1061.2
980.21023,1053.8
972.7004279,1046.4
965.1907009,1039
957.681049,1031.6
950.1714722,1024.2
942.6619705,1016.8
935.1525439,1009.4
927.6431924,1002
920.1339159,994.6
912.6247146,987.2
905.1155883,979.8
905.1065372,979.8
905.0974861,979.8
905.0884351,979.8
905.0793843,979.8
905.0703335,979.8
905.0612828,979.8
905.0522321,979.8
905.0431816,979.8
905.0341312,979.8
905.0250809,979.8
905.0160306,979.8
905.0069804,979.8
904.9979304,979.8
904.9888804,979.8
904.9798305,979.8
904.9707807,979.8
904.961731,979.8
904.9526814,979.8
904.9436319,979.8
904.9345824,979.8
904.9255331,979.8
904.9164838,979.8
904.9074346,979.8
904.8983856,979.8
904.8893366,979.8
904.8802877,979.8
904.8712389,979.8
904.8621902,979.8
904.8531416,979.8
904.844093,979.8
904.8350446,980.2
904.8259962,980.6
904.816948,981.2
904.8078998,981.6
904.7988517,982
904.7898037,982.4
904.7807558,982.8
904.771708,983.2
904.7626603,983.8
904.7536127,984.4
904.7445652,985
904.7355177,985.6
904.7264704,986
904.7174231,986.4
904.7083759,986.8
904.6993288,987.4
904.6902818,987.8
904.6812349,988.4
904.6721881,989
904.6631414,989.6
904.6540948,990
904.6450482,990.6
904.6360018,991.2
904.6269554,991.8
904.6179091,992.4
904.608863,993
904.5998169,993.4
907.4084376,993.8
914.8993635,994.4
922.3902145,995
922.3809906,995.6
922.3717668,996.2
922.362543,996.8
922.3533194,997.2
922.3440959,997.6
922.3348724,998.2
922.3256491,998.8
922.3164258,999.4
922.3072027,1000
922.2979796,1000.6
922.2887566,1001
922.2795337,1001.4
922.2703109,1002
922.2610882,1002.6
922.2518656,1003.2
922.2426431,1003.8
922.2334207,1004.4
922.2241983,1004.8
922.2149761,1005.2
922.205754,1005.6
922.1965319,1006.2
922.1873099,1006.8
922.1780881,1007.4
922.1688663,1008
922.1596446,1008.6
922.150423,1009
922.1412015,1009.6
925.5708134,1010.2
933.0615577,1010.8
940.5522271,1011.4
940.5428216,1012
940.5334161,1012.4
940.5240108,1012.8
940.5146056,1013.2
940.5052004,1013.8
940.4957954,1014.4
940.4863904,1015
940.4769855,1015.6
940.4675808,1016.2
940.4581761,1016.6
940.4487715,1017
940.439367,1017.6
940.4299626,1018.2
940.4205583,1018.8
940.4111541,1019.4
940.40175,1020
940.392346,1020.4
940.3829421,1021
940.3735382,1021.6
940.3641345,1022.2
940.3547309,1022.8
940.3453273,1023.4
940.3359239,1024
940.3265205,1024.4
940.3171172,1024.8
940.3077141,1025.4
940.298311,1026
943.568908,1026.6
951.0594723,1027.2
958.5499617,1027.8
958.5403762,1028.2
958.5307908,1028.6
958.5212055,1029.2
958.5116203,1029.8
958.5020352,1030.4
958.4924502,1031
958.4828652,1031.6
958.4732804,1032
958.4636957,1032.4
958.454111,1033
958.4445265,1033.6
958.4349421,1034.2
958.4253577,1034.8
958.4157735,1035.4
958.4061893,1035.8
958.3966052,1036.2
958.3870213,1036.8
958.3774374,1037.4
958.3678536,1038
958.3582699,1038.6
958.3486864,1039
958.3391029,1039.4
958.3295195,1040
958.3199362,1040.6
958.310353,1041.2
958.3007699,1041.8
958.2911869,1042.4
961.7897706,1043
969.2801527,1043.4
976.7704599,1044
976.7606922,1044.6
976.7509246,1045.2
976.7411571,1045.8
976.7313897,1046.4
976.7216224,1046.8
976.7118552,1047.2
976.7020881,1047.8
976.692321,1048.4
976.6825541,1049
976.6727873,1049.6
976.6630206,1050.2
976.6532539,1050.8
976.6434874,1051.2
976.633721,1051.8
976.6239546,1052.4
976.6141884,1053
976.6044222,1053.6
976.5946562,1054.2
976.5848903,1054.8
976.5751244,1055.2
976.5653586,1055.8
976.555593,1056.4
976.5458274,1057
976.536062,1057.6
976.5262966,1058.2
976.5165314,1058.6
976.5067662,1059
980.1008345,1059.4
987.5910335,1060
995.0811575,1060.6
995.0712067,1061.2
995.061256,1061.8
995.0513054,1062.4
995.0413549,1062.8
995.0314045,1063.2
995.0214542,1063.8
995.0115039,1064.4
995.0015538,1065
994.9916038,1065.6
994.9816539,1066.2
994.9717041,1066.6
994.9617544,1067
994.9518048,1067.6
994.9418552,1068.2
994.9319058,1068.8
994.9219565,1069.4
994.9120073,1069.8
994.9020582,1070.2
994.8921091,1070.6
994.8821602,1071.2
994.8722114,1071.8
994.8622627,1072.4
994.852314,1073
994.8423655,1073.4
994.8324171,1073.8
994.8224688,1074.4
994.8125206,1075
998.1139058,1075.6
1005.603925,1076.2
1013.093869,1076.6
1013.083738,1077
1013.073607,1077.4
1013.063476,1078
1013.053345,1078.6
1013.043215,1079.2
1013.033084,1079.8
1013.022954,1080.4
1013.012824,1080.8
1013.002694,1081.2
1012.992564,1081.8
1012.982434,1082.4
1012.972304,1082.8
1012.962174,1083.2
1012.952045,1083.6
1012.941915,1084
1012.931786,1084.6
1012.921656,1085.2
1012.911527,1085.8
1012.901398,1086.4
1012.891269,1087
1012.88114,1087.6
1012.871011,1088
1012.860883,1088.4
1012.850754,1089
1012.840626,1089.6
1012.830497,1090.2
1012.820369,1090.8
1016.032241,1091.2
1023.52208,1091.6
1031.011845,1092.2
1031.001535,1092.8
1030.991225,1093.4
1030.980915,1094
1030.970605,1094.6
1030.960295,1095
1030.949986,1095.4
1030.939676,1096
1030.929367,1096.6
1030.919058,1097.2
1030.908749,1097.8
1030.898439,1098.4
1030.88813,1098.8
1030.877822,1099.2
1030.867513,1099.8
1030.857204,1100.4
1030.846896,1101
1030.836587,1101.6
1030.826279,1102.2
1030.81597,1102.6
1030.805662,1103
1030.795354,1103.6
1030.785046,1104.2
1030.774738,1104.8
1030.764431,1105.4
1030.754123,1106
1030.743815,1106.4
1030.733508,1106.8
1034.169534,1107.4
1041.659192,1108
1049.148776,1108.6
1049.138284,1109.2
1049.127793,1109.8
1049.117302,1110.2
1049.10681,1110.8
1049.096319,1111.4
1049.085828,1112
1049.075338,1112.6
1049.064847,1113.2
1049.054356,1113.6
1049.043866,1114
1049.033375,1114.6
1049.022885,1115.2
1049.012395,1115.8
1049.001904,1116.4
1048.991414,1117
1048.980925,1117.4
1048.970435,1117.8
1048.959945,1118.4
1048.949455,1119
1048.938966,1119.6
1048.928477,1120.2
1048.917987,1120.8
1048.907498,1121.2
1048.897009,1121.6
1048.88652,1122.2
1048.876031,1122.8
1048.865542,1123.4
1052.225387,1124
1059.714865,1124.6
1067.204268,1125
1067.193596,1125.4
1067.182924,1126
1067.172252,1126.6
1067.16158,1127.2
1067.150909,1127.8
1067.140237,1128.2
1067.129566,1128.6
1067.118894,1129
1067.108223,1129.6
1067.097552,1130.2
1067.086881,1130.8
1067.07621,1131.4
1067.065539,1132
1067.054869,1132.4
1067.044198,1132.8
1067.033528,1133.4
1067.022857,1134
1067.012187,1134.6
1067.001517,1135
1066.990847,1135.4
1066.980177,1135.8
1066.969507,1136.4
1066.958838,1137
1066.948168,1137.6
1066.937499,1138.2
1066.926829,1138.8
1066.91616,1139.2
1070.241657,1139.6
1077.730955,1140.2
1085.220178,1140.8
1085.209326,1141.4
1085.198473,1142
1085.187621,1142.4
1085.17677,1142.8
1085.165918,1143.2
1085.155066,1143.8
1085.144215,1144.4
1085.133363,1145
1085.122512,1145.6
